day,hour,A_t,D_t
111,13,0,0.41268
111,14,1,0.0
111,15,0,0.480385
111,16,1,0.0
111,17,1,0.0
111,18,1,0.0
111,19,0,0.713765
111,20,0,1.02276
111,21,0,0.87018
111,22,0,0.56107
111,23,1,0.0
111,24,1,0.0
112,1,1,0.0
112,2,1,0.0
112,3,1,0.0
112,4,1,0.0
112,5,1,0.0
112,6,1,0.0
112,7,1,0.0
112,8,1,0.0
112,9,1,0.0
112,10,1,0.0
112,11,1,0.0
112,12,0,0.42612
112,13,1,0.0
112,14,1,0.0
112,15,0,0.6653249999999999
112,16,0,0.7464399999999999
112,17,0,0.7124250000000001
112,18,1,0.0
112,19,0,0.634325
112,20,0,0.54776
112,21,1,0.0
112,22,1,0.0
112,23,1,0.0
112,24,1,0.0
113,1,1,0.0
113,2,1,0.0
113,3,1,0.0
113,4,1,0.0
113,5,1,0.0
113,6,1,0.0
113,7,1,0.0
113,8,1,0.0
113,9,1,0.0
113,10,0,0.43128999999999995
113,11,1,0.0
113,12,1,0.0
113,13,1,0.0
113,14,1,0.0
113,15,0,0.6510250000000001
113,16,0,0.52293
113,17,0,0.40130499999999997
113,18,0,0.39277999999999996
113,19,1,0.0
113,20,1,0.0
113,21,1,0.0
113,22,1,0.0
113,23,1,0.0
113,24,1,0.0
114,1,1,0.0
114,2,1,0.0
114,3,1,0.0
114,4,1,0.0
114,5,1,0.0
114,6,1,0.0
114,7,1,0.0
114,8,1,0.0
114,9,1,0.0
114,10,0,0.625
114,11,0,0.9384250000000001
114,12,0,0.8450650000000001
114,13,1,0.0
114,14,1,0.0
114,15,1,0.0
114,16,0,0.42329500000000003
114,17,0,0.78267
114,18,0,0.781995
114,19,0,0.44936
114,20,0,0.47267500000000007
114,21,1,0.0
114,22,1,0.0
114,23,1,0.0
114,24,1,0.0
115,1,1,0.0
115,2,1,0.0
115,3,1,0.0
115,4,1,0.0
115,5,1,0.0
115,6,1,0.0
115,7,1,0.0
115,8,0,0.65605
115,9,0,0.79363
115,10,0,0.3834
115,11,1,0.0
115,12,1,0.0
115,13,1,0.0
115,14,1,0.0
115,15,1,0.0
115,16,0,0.48854
115,17,0,0.678655
115,18,0,0.56113
115,19,1,0.0
115,20,1,0.0
115,21,1,0.0
115,22,1,0.0
115,23,1,0.0
115,24,1,0.0
116,1,1,0.0
116,2,1,0.0
116,3,1,0.0
116,4,1,0.0
116,5,1,0.0
116,6,1,0.0
116,7,1,0.0
116,8,1,0.0
116,9,1,0.0
116,10,0,0.40541499999999997
116,11,0,0.43479999999999996
116,12,0,0.581895
116,13,0,0.6161449999999999
116,14,0,0.421445
116,15,0,0.462155
116,16,1,0.0
116,17,1,0.0
116,18,1,0.0
116,19,1,0.0
116,20,1,0.0
116,21,0,0.39999
116,22,0,0.45041999999999993
116,23,0,0.42578499999999997
116,24,1,0.0
117,1,1,0.0
117,2,1,0.0
117,3,1,0.0
117,4,1,0.0
117,5,1,0.0
117,6,1,0.0
117,7,1,0.0
117,8,1,0.0
117,9,1,0.0
117,10,1,0.0
117,11,0,0.560835
117,12,0,0.90063
117,13,0,0.74017
117,14,1,0.0
117,15,1,0.0
117,16,1,0.0
117,17,1,0.0
117,18,0,0.39098
117,19,0,0.44994500000000004
117,20,0,0.44980999999999993
117,21,0,0.546965
117,22,0,0.42216000000000004
117,23,1,0.0
117,24,1,0.0
118,1,1,0.0
118,2,1,0.0
118,3,1,0.0
118,4,1,0.0
118,5,1,0.0
118,6,1,0.0
118,7,1,0.0
118,8,1,0.0
118,9,1,0.0
118,10,0,0.49077
118,11,0,0.53614
118,12,0,0.420065
118,13,1,0.0
118,14,1,0.0
118,15,1,0.0
118,16,0,0.45134
118,17,0,0.680455
118,18,0,0.8377
118,19,0,0.60017
118,20,0,0.45235
118,21,0,0.5788150000000001
118,22,0,0.6331450000000001
118,23,0,0.562235
118,24,1,0.0
119,1,1,0.0
119,2,1,0.0
119,3,1,0.0
119,4,1,0.0
119,5,1,0.0
119,6,1,0.0
119,7,1,0.0
119,8,1,0.0
119,9,1,0.0
119,10,1,0.0
119,11,1,0.0
119,12,1,0.0
119,13,1,0.0
119,14,1,0.0
119,15,1,0.0
119,16,0,0.44323
119,17,0,0.49317500000000003
119,18,0,0.57981
119,19,1,0.0
119,20,0,0.42383499999999996
119,21,1,0.0
119,22,1,0.0
119,23,1,0.0
119,24,1,0.0
120,1,1,0.0
120,2,1,0.0
120,3,1,0.0
120,4,1,0.0
120,5,1,0.0
120,6,1,0.0
120,7,1,0.0
120,8,1,0.0
120,9,1,0.0
120,10,1,0.0
120,11,1,0.0
120,12,1,0.0
120,13,1,0.0
120,14,0,0.39189500000000005
120,15,0,0.748825
120,16,0,0.640385
120,17,0,0.46094999999999997
120,18,1,0.0
120,19,1,0.0
120,20,1,0.0
120,21,1,0.0
120,22,0,0.403795
120,23,0,0.391175
120,24,1,0.0
121,1,1,0.0
121,2,1,0.0
121,3,1,0.0
121,4,1,0.0
121,5,1,0.0
121,6,1,0.0
121,7,1,0.0
121,8,1,0.0
121,9,0,0.534525
121,10,1,0.0
121,11,1,0.0
121,12,1,0.0
121,13,1,0.0
121,14,1,0.0
121,15,0,0.39374499999999996
121,16,0,0.38694
121,17,0,0.517255
121,18,0,0.538605
121,19,1,0.0
121,20,0,0.71387
121,21,1,0.0
121,22,1,0.0
121,23,1,0.0
121,24,1,0.0
122,1,1,0.0
122,2,1,0.0
122,3,1,0.0
122,4,1,0.0
122,5,1,0.0
122,6,1,0.0
122,7,1,0.0
122,8,1,0.0
122,9,1,0.0
122,10,0,0.6212449999999999
122,11,1,0.0
122,12,1,0.0
122,13,1,0.0
122,14,1,0.0
122,15,1,0.0
122,16,0,0.525305
122,17,0,0.63645
122,18,0,0.40194
122,19,1,0.0
122,20,1,0.0
122,21,1,0.0
122,22,1,0.0
122,23,0,0.8638899999999999
122,24,0,1.0565
123,1,0,0.457845
123,2,1,0.0
123,3,1,0.0
123,4,1,0.0
123,5,1,0.0
123,6,1,0.0
123,7,1,0.0
123,8,1,0.0
123,9,1,0.0
123,10,1,0.0
123,11,1,0.0
123,12,0,0.41074
123,13,1,0.0
123,14,1,0.0
123,15,1,0.0
123,16,1,0.0
123,17,1,0.0
123,18,1,0.0
123,19,0,0.40954999999999997
123,20,1,0.0
123,21,1,0.0
123,22,1,0.0
123,23,1,0.0
123,24,1,0.0
124,1,1,0.0
124,2,1,0.0
124,3,1,0.0
124,4,1,0.0
124,5,1,0.0
124,6,1,0.0
124,7,1,0.0
124,8,1,0.0
124,9,1,0.0
124,10,1,0.0
124,11,1,0.0
124,12,1,0.0
124,13,1,0.0
124,14,1,0.0
124,15,1,0.0
124,16,1,0.0
124,17,1,0.0
124,18,1,0.0
124,19,1,0.0
124,20,0,0.46346
124,21,1,0.0
124,22,1,0.0
124,23,1,0.0
124,24,1,0.0
125,1,1,0.0
125,2,1,0.0
125,3,1,0.0
125,4,1,0.0
125,5,1,0.0
125,6,1,0.0
125,7,1,0.0
125,8,1,0.0
125,9,0,0.8680100000000001
125,10,0,0.9210699999999999
125,11,0,0.523755
125,12,1,0.0
125,13,0,0.40503
125,14,0,0.40362499999999996
125,15,0,0.43195
125,16,1,0.0
125,17,1,0.0
125,18,1,0.0
125,19,1,0.0
125,20,1,0.0
125,21,1,0.0
125,22,1,0.0
125,23,1,0.0
125,24,1,0.0
126,1,1,0.0
126,2,1,0.0
126,3,1,0.0
126,4,1,0.0
126,5,1,0.0
126,6,1,0.0
126,7,1,0.0
126,8,0,0.509845
126,9,1,0.0
126,10,0,0.49111499999999997
126,11,0,0.41261
126,12,1,0.0
126,13,1,0.0
126,14,1,0.0
126,15,0,0.39692500000000003
126,16,0,0.55479
126,17,1,0.0
126,18,1,0.0
126,19,0,0.38876
126,20,0,0.41141999999999995
126,21,1,0.0
126,22,1,0.0
126,23,1,0.0
126,24,1,0.0
127,1,1,0.0
127,2,1,0.0
127,3,1,0.0
127,4,1,0.0
127,5,1,0.0
127,6,1,0.0
127,7,1,0.0
127,8,1,0.0
127,9,1,0.0
127,10,1,0.0
127,11,1,0.0
127,12,1,0.0
127,13,0,0.44303000000000003
127,14,0,0.405175
127,15,0,0.41078499999999996
127,16,1,0.0
127,17,1,0.0
127,18,1,0.0
127,19,0,0.451515
127,20,1,0.0
127,21,1,0.0
127,22,1,0.0
127,23,1,0.0
127,24,1,0.0
128,1,1,0.0
128,2,1,0.0
128,3,1,0.0
128,4,1,0.0
128,5,1,0.0
128,6,1,0.0
128,7,1,0.0
128,8,1,0.0
128,9,0,0.3948
128,10,0,0.602335
128,11,0,0.75607
128,12,0,0.48795
128,13,1,0.0
128,14,1,0.0
128,15,1,0.0
128,16,0,0.38506
128,17,1,0.0
128,18,0,0.644195
128,19,0,0.7749600000000001
128,20,0,0.60516
128,21,0,0.556235
128,22,1,0.0
128,23,1,0.0
128,24,1,0.0
129,1,1,0.0
129,2,1,0.0
129,3,1,0.0
129,4,1,0.0
129,5,1,0.0
129,6,1,0.0
129,7,1,0.0
129,8,1,0.0
129,9,1,0.0
129,10,0,0.53091
129,11,0,0.42473999999999995
129,12,1,0.0
129,13,1,0.0
129,14,1,0.0
129,15,0,0.61268
129,16,0,0.48448500000000005
129,17,1,0.0
129,18,1,0.0
129,19,1,0.0
129,20,1,0.0
129,21,1,0.0
129,22,1,0.0
129,23,1,0.0
129,24,1,0.0
130,1,1,0.0
130,2,1,0.0
130,3,1,0.0
130,4,1,0.0
130,5,1,0.0
130,6,1,0.0
130,7,1,0.0
130,8,1,0.0
130,9,1,0.0
130,10,1,0.0
130,11,1,0.0
130,12,1,0.0
130,13,1,0.0
130,14,0,0.483995
130,15,0,0.44505
130,16,1,0.0
130,17,1,0.0
130,18,1,0.0
130,19,1,0.0
130,20,1,0.0
130,21,1,0.0
130,22,1,0.0
130,23,1,0.0
130,24,1,0.0
131,1,1,0.0
131,2,1,0.0
131,3,1,0.0
131,4,1,0.0
131,5,1,0.0
131,6,1,0.0
131,7,1,0.0
131,8,1,0.0
131,9,1,0.0
131,10,1,0.0
131,11,1,0.0
131,12,1,0.0
131,13,1,0.0
131,14,1,0.0
131,15,0,0.5974900000000001
131,16,0,0.452885
131,17,1,0.0
131,18,1,0.0
131,19,1,0.0
131,20,0,0.5644450000000001
131,21,0,0.62563
131,22,0,0.703645
131,23,0,0.44077500000000003
131,24,1,0.0
132,1,1,0.0
132,2,1,0.0
132,3,1,0.0
132,4,1,0.0
132,5,1,0.0
132,6,1,0.0
132,7,1,0.0
132,8,1,0.0
132,9,1,0.0
132,10,1,0.0
132,11,1,0.0
132,12,1,0.0
132,13,1,0.0
132,14,1,0.0
132,15,0,0.50019
132,16,1,0.0
132,17,1,0.0
132,18,1,0.0
132,19,1,0.0
132,20,1,0.0
132,21,1,0.0
132,22,1,0.0
132,23,1,0.0
132,24,1,0.0
133,1,1,0.0
133,2,1,0.0
133,3,1,0.0
133,4,1,0.0
133,5,1,0.0
133,6,1,0.0
133,7,1,0.0
133,8,1,0.0
133,9,1,0.0
133,10,1,0.0
133,11,1,0.0
133,12,1,0.0
133,13,1,0.0
133,14,1,0.0
133,15,0,0.602335
133,16,0,0.829415
133,17,0,0.622975
133,18,0,0.71771
133,19,0,0.75459
133,20,0,0.8236150000000001
133,21,0,0.622015
133,22,0,0.518685
133,23,1,0.0
133,24,1,0.0
134,1,1,0.0
134,2,1,0.0
134,3,1,0.0
134,4,1,0.0
134,5,1,0.0
134,6,1,0.0
134,7,1,0.0
134,8,1,0.0
134,9,1,0.0
134,10,1,0.0
134,11,1,0.0
134,12,0,0.44407500000000005
134,13,0,0.51488
134,14,1,0.0
134,15,1,0.0
134,16,1,0.0
134,17,1,0.0
134,18,1,0.0
134,19,1,0.0
134,20,1,0.0
134,21,1,0.0
134,22,1,0.0
134,23,1,0.0
134,24,1,0.0
135,1,1,0.0
135,2,1,0.0
135,3,1,0.0
135,4,1,0.0
135,5,1,0.0
135,6,1,0.0
135,7,1,0.0
135,8,1,0.0
135,9,1,0.0
135,10,1,0.0
135,11,1,0.0
135,12,1,0.0
135,13,1,0.0
135,14,1,0.0
135,15,1,0.0
135,16,0,0.455235
135,17,0,0.586295
135,18,1,0.0
135,19,1,0.0
135,20,1,0.0
135,21,0,0.39563499999999996
135,22,0,0.38748000000000005
135,23,0,0.412925
135,24,1,0.0
136,1,1,0.0
136,2,1,0.0
136,3,1,0.0
136,4,1,0.0
136,5,1,0.0
136,6,1,0.0
136,7,1,0.0
136,8,1,0.0
136,9,1,0.0
136,10,0,0.38792000000000004
136,11,0,0.38786499999999996
136,12,1,0.0
136,13,1,0.0
136,14,0,0.38427999999999995
136,15,1,0.0
136,16,1,0.0
136,17,0,0.46769
136,18,0,0.660135
136,19,0,0.5036700000000001
136,20,0,0.47594000000000003
136,21,1,0.0
136,22,1,0.0
136,23,1,0.0
136,24,1,0.0
137,1,1,0.0
137,2,1,0.0
137,3,1,0.0
137,4,1,0.0
137,5,1,0.0
137,6,1,0.0
137,7,1,0.0
137,8,1,0.0
137,9,1,0.0
137,10,1,0.0
137,11,1,0.0
137,12,1,0.0
137,13,1,0.0
137,14,0,0.530015
137,15,0,0.56964
137,16,0,0.86323
137,17,0,0.62314
137,18,0,0.50827
137,19,1,0.0
137,20,1,0.0
137,21,1,0.0
137,22,1,0.0
137,23,1,0.0
137,24,1,0.0
138,1,1,0.0
138,2,1,0.0
138,3,1,0.0
138,4,1,0.0
138,5,1,0.0
138,6,1,0.0
138,7,1,0.0
138,8,1,0.0
138,9,1,0.0
138,10,1,0.0
138,11,1,0.0
138,12,1,0.0
138,13,1,0.0
138,14,1,0.0
138,15,1,0.0
138,16,1,0.0
138,17,1,0.0
138,18,1,0.0
138,19,0,0.46406
138,20,0,0.45671
138,21,1,0.0
138,22,1,0.0
138,23,1,0.0
138,24,1,0.0
139,1,1,0.0
139,2,1,0.0
139,3,1,0.0
139,4,1,0.0
139,5,1,0.0
139,6,1,0.0
139,7,1,0.0
139,8,0,0.47145000000000004
139,9,0,0.40813499999999997
139,10,0,0.57084
139,11,0,0.45557499999999995
139,12,0,0.52122
139,13,1,0.0
139,14,1,0.0
139,15,1,0.0
139,16,0,0.535505
139,17,0,0.553755
139,18,0,0.9009149999999999
139,19,0,0.68211
139,20,0,0.61756
139,21,0,0.44829
139,22,1,0.0
139,23,1,0.0
139,24,1,0.0
140,1,1,0.0
140,2,1,0.0
140,3,1,0.0
140,4,1,0.0
140,5,1,0.0
140,6,1,0.0
140,7,1,0.0
140,8,1,0.0
140,9,1,0.0
140,10,1,0.0
140,11,1,0.0
140,12,1,0.0
140,13,1,0.0
140,14,0,0.443565
140,15,1,0.0
140,16,1,0.0
140,17,1,0.0
140,18,1,0.0
140,19,1,0.0
140,20,1,0.0
140,21,1,0.0
140,22,1,0.0
140,23,1,0.0
140,24,1,0.0
141,1,1,0.0
141,2,1,0.0
141,3,1,0.0
141,4,1,0.0
141,5,1,0.0
141,6,1,0.0
141,7,1,0.0
141,8,0,0.43088
141,9,0,0.41218499999999997
141,10,0,0.512755
141,11,1,0.0
141,12,1,0.0
141,13,1,0.0
141,14,1,0.0
141,15,1,0.0
141,16,1,0.0
141,17,0,0.479455
141,18,0,0.518335
141,19,0,0.42018500000000003
141,20,0,0.38508000000000003
141,21,1,0.0
141,22,0,0.4361
141,23,1,0.0
141,24,1,0.0
142,1,1,0.0
142,2,1,0.0
142,3,1,0.0
142,4,1,0.0
142,5,1,0.0
142,6,1,0.0
142,7,0,0.38171499999999997
142,8,0,0.39152499999999996
142,9,1,0.0
142,10,1,0.0
142,11,1,0.0
142,12,1,0.0
142,13,1,0.0
142,14,1,0.0
142,15,1,0.0
142,16,1,0.0
142,17,1,0.0
142,18,1,0.0
142,19,1,0.0
142,20,1,0.0
142,21,1,0.0
142,22,1,0.0
142,23,1,0.0
142,24,1,0.0
143,1,1,0.0
143,2,1,0.0
143,3,1,0.0
143,4,1,0.0
143,5,1,0.0
143,6,1,0.0
143,7,1,0.0
143,8,1,0.0
143,9,1,0.0
143,10,1,0.0
143,11,1,0.0
143,12,1,0.0
143,13,1,0.0
143,14,1,0.0
143,15,0,0.46606500000000006
143,16,1,0.0
143,17,0,0.421875
143,18,1,0.0
143,19,0,0.44085500000000005
143,20,0,0.5182
143,21,1,0.0
143,22,1,0.0
143,23,1,0.0
143,24,1,0.0
144,1,1,0.0
144,2,1,0.0
144,3,1,0.0
144,4,1,0.0
144,5,1,0.0
144,6,1,0.0
144,7,1,0.0
144,8,1,0.0
144,9,1,0.0
144,10,0,0.46783500000000006
144,11,0,0.48136
144,12,1,0.0
144,13,1,0.0
144,14,0,0.49317500000000003
144,15,0,0.66687
144,16,1,0.0
144,17,1,0.0
144,18,1,0.0
144,19,1,0.0
144,20,1,0.0
144,21,1,0.0
144,22,1,0.0
144,23,1,0.0
144,24,1,0.0
145,1,1,0.0
145,2,1,0.0
145,3,1,0.0
145,4,1,0.0
145,5,1,0.0
145,6,1,0.0
145,7,1,0.0
145,8,1,0.0
145,9,1,0.0
145,10,1,0.0
145,11,1,0.0
145,12,1,0.0
145,13,1,0.0
145,14,1,0.0
145,15,1,0.0
145,16,1,0.0
145,17,1,0.0
145,18,0,0.405325
145,19,1,0.0
145,20,1,0.0
145,21,1,0.0
145,22,1,0.0
145,23,0,0.53206
145,24,1,0.0
146,1,1,0.0
146,2,1,0.0
146,3,1,0.0
146,4,1,0.0
146,5,1,0.0
146,6,1,0.0
146,7,1,0.0
146,8,0,0.44140999999999997
146,9,0,0.40718499999999996
146,10,1,0.0
146,11,1,0.0
146,12,0,0.46712000000000004
146,13,0,0.55829
146,14,0,0.5974550000000001
146,15,1,0.0
146,16,0,0.47119
146,17,0,0.442635
146,18,1,0.0
146,19,1,0.0
146,20,1,0.0
146,21,1,0.0
146,22,1,0.0
146,23,1,0.0
146,24,1,0.0
147,1,1,0.0
147,2,1,0.0
147,3,1,0.0
147,4,1,0.0
147,5,1,0.0
147,6,1,0.0
147,7,1,0.0
147,8,1,0.0
147,9,1,0.0
147,10,1,0.0
147,11,0,0.415595
147,12,0,0.40360999999999997
147,13,1,0.0
147,14,1,0.0
147,15,0,0.49032
147,16,1,0.0
147,17,0,0.51579
147,18,0,0.697505
147,19,0,0.70701
147,20,0,0.42778
147,21,1,0.0
147,22,1,0.0
147,23,1,0.0
147,24,1,0.0
148,1,1,0.0
148,2,1,0.0
148,3,1,0.0
148,4,1,0.0
148,5,1,0.0
148,6,1,0.0
148,7,1,0.0
148,8,1,0.0
148,9,1,0.0
148,10,1,0.0
148,11,1,0.0
148,12,1,0.0
148,13,1,0.0
148,14,0,0.6549550000000001
148,15,0,0.900195
148,16,0,0.48245
148,17,1,0.0
148,18,1,0.0
148,19,1,0.0
148,20,0,0.386175
148,21,1,0.0
148,22,1,0.0
148,23,1,0.0
148,24,1,0.0
149,1,1,0.0
149,2,1,0.0
149,3,1,0.0
149,4,1,0.0
149,5,1,0.0
149,6,1,0.0
149,7,1,0.0
149,8,1,0.0
149,9,1,0.0
149,10,1,0.0
149,11,1,0.0
149,12,1,0.0
149,13,1,0.0
149,14,0,0.643425
149,15,0,0.6723600000000001
149,16,1,0.0
149,17,0,0.38549999999999995
149,18,0,0.541255
149,19,0,0.54474
149,20,1,0.0
149,21,1,0.0
149,22,1,0.0
149,23,1,0.0
149,24,1,0.0
150,1,1,0.0
150,2,1,0.0
150,3,1,0.0
150,4,1,0.0
150,5,1,0.0
150,6,1,0.0
150,7,1,0.0
150,8,0,0.3932
150,9,1,0.0
150,10,1,0.0
150,11,1,0.0
150,12,1,0.0
150,13,1,0.0
150,14,1,0.0
150,15,1,0.0
150,16,1,0.0
150,17,1,0.0
150,18,1,0.0
150,19,0,0.414695
150,20,1,0.0
150,21,1,0.0
150,22,1,0.0
150,23,1,0.0
150,24,1,0.0
151,1,1,0.0
151,2,1,0.0
151,3,1,0.0
151,4,1,0.0
151,5,1,0.0
151,6,1,0.0
151,7,1,0.0
151,8,1,0.0
151,9,1,0.0
151,10,1,0.0
151,11,1,0.0
151,12,1,0.0
151,13,0,0.43683
151,14,1,0.0
151,15,1,0.0
151,16,1,0.0
151,17,1,0.0
151,18,1,0.0
151,19,1,0.0
151,20,1,0.0
151,21,1,0.0
151,22,0,0.5263100000000001
151,23,1,0.0
151,24,1,0.0
152,1,1,0.0
152,2,1,0.0
152,3,1,0.0
152,4,1,0.0
152,5,1,0.0
152,6,1,0.0
152,7,1,0.0
152,8,1,0.0
152,9,1,0.0
152,10,1,0.0
152,11,1,0.0
152,12,1,0.0
152,13,1,0.0
152,14,1,0.0
152,15,1,0.0
152,16,1,0.0
152,17,1,0.0
152,18,1,0.0
152,19,1,0.0
152,20,0,0.582395
152,21,0,0.603895
152,22,0,0.61041
152,23,1,0.0
152,24,1,0.0
153,1,1,0.0
153,2,1,0.0
153,3,1,0.0
153,4,1,0.0
153,5,1,0.0
153,6,1,0.0
153,7,1,0.0
153,8,1,0.0
153,9,1,0.0
153,10,1,0.0
153,11,1,0.0
153,12,1,0.0
153,13,1,0.0
153,14,1,0.0
153,15,1,0.0
153,16,0,0.50845
153,17,0,0.48930999999999997
153,18,1,0.0
153,19,1,0.0
153,20,0,0.42209
153,21,1,0.0
153,22,1,0.0
153,23,1,0.0
153,24,1,0.0
154,1,1,0.0
154,2,1,0.0
154,3,1,0.0
154,4,1,0.0
154,5,1,0.0
154,6,1,0.0
154,7,1,0.0
154,8,1,0.0
154,9,0,0.7072749999999999
154,10,0,0.848775
154,11,0,0.7296
154,12,0,0.403035
154,13,0,0.403595
154,14,1,0.0
154,15,1,0.0
154,16,1,0.0
154,17,1,0.0
154,18,0,0.45344
154,19,1,0.0
154,20,1,0.0
154,21,0,0.39720500000000003
154,22,0,0.52433
154,23,0,0.432025
154,24,1,0.0
155,1,1,0.0
155,2,1,0.0
155,3,1,0.0
155,4,1,0.0
155,5,1,0.0
155,6,1,0.0
155,7,1,0.0
155,8,1,0.0
155,9,0,0.4477
155,10,1,0.0
155,11,1,0.0
155,12,1,0.0
155,13,1,0.0
155,14,1,0.0
155,15,0,0.70693
155,16,0,0.816505
155,17,0,0.6546299999999999
155,18,1,0.0
155,19,1,0.0
155,20,0,0.418415
155,21,1,0.0
155,22,1,0.0
155,23,1,0.0
155,24,1,0.0
156,1,1,0.0
156,2,1,0.0
156,3,1,0.0
156,4,1,0.0
156,5,1,0.0
156,6,1,0.0
156,7,1,0.0
156,8,1,0.0
156,9,0,0.48178000000000004
156,10,0,0.47136
156,11,1,0.0
156,12,1,0.0
156,13,1,0.0
156,14,1,0.0
156,15,1,0.0
156,16,0,0.48265
156,17,1,0.0
156,18,1,0.0
156,19,1,0.0
156,20,1,0.0
156,21,1,0.0
156,22,1,0.0
156,23,1,0.0
156,24,1,0.0
157,1,1,0.0
157,2,1,0.0
157,3,1,0.0
157,4,1,0.0
157,5,1,0.0
157,6,1,0.0
157,7,1,0.0
157,8,1,0.0
157,9,1,0.0
157,10,0,0.465105
157,11,0,0.641495
157,12,0,0.469165
157,13,0,0.3815
157,14,0,0.44896
157,15,0,0.613815
157,16,1,0.0
157,17,1,0.0
157,18,1,0.0
157,19,0,0.54307
157,20,0,0.870395
157,21,0,0.64815
157,22,1,0.0
157,23,1,0.0
157,24,1,0.0
158,1,1,0.0
158,2,1,0.0
158,3,1,0.0
158,4,1,0.0
158,5,1,0.0
158,6,1,0.0
158,7,1,0.0
158,8,1,0.0
158,9,1,0.0
158,10,1,0.0
158,11,1,0.0
158,12,1,0.0
158,13,1,0.0
158,14,1,0.0
158,15,1,0.0
158,16,1,0.0
158,17,1,0.0
158,18,1,0.0
158,19,1,0.0
158,20,1,0.0
158,21,1,0.0
158,22,1,0.0
158,23,1,0.0
158,24,1,0.0
159,1,1,0.0
159,2,1,0.0
159,3,1,0.0
159,4,1,0.0
159,5,1,0.0
159,6,1,0.0
159,7,1,0.0
159,8,1,0.0
159,9,1,0.0
159,10,1,0.0
159,11,1,0.0
159,12,1,0.0
159,13,1,0.0
159,14,0,0.44106
159,15,0,0.55719
159,16,0,0.389955
159,17,1,0.0
159,18,1,0.0
159,19,1,0.0
159,20,0,0.53701
159,21,0,0.56674
159,22,0,0.57887
159,23,1,0.0
159,24,1,0.0
160,1,1,0.0
160,2,1,0.0
160,3,1,0.0
160,4,1,0.0
160,5,1,0.0
160,6,1,0.0
160,7,1,0.0
160,8,1,0.0
160,9,1,0.0
160,10,1,0.0
160,11,0,0.42923
160,12,1,0.0
160,13,1,0.0
160,14,1,0.0
160,15,1,0.0
160,16,1,0.0
160,17,0,0.46368000000000004
160,18,0,0.39799999999999996
160,19,0,0.440015
160,20,1,0.0
160,21,1,0.0
160,22,1,0.0
160,23,1,0.0
160,24,1,0.0
161,1,1,0.0
161,2,1,0.0
161,3,1,0.0
161,4,1,0.0
161,5,1,0.0
161,6,1,0.0
161,7,1,0.0
161,8,1,0.0
161,9,1,0.0
161,10,1,0.0
161,11,0,0.38635
161,12,0,0.43113500000000005
161,13,0,0.562515
161,14,0,0.615815
161,15,0,0.70202
161,16,0,0.41647999999999996
161,17,1,0.0
161,18,1,0.0
161,19,0,0.6398750000000001
161,20,0,0.7366849999999999
161,21,0,0.63598
161,22,1,0.0
161,23,1,0.0
161,24,1,0.0
162,1,1,0.0
162,2,1,0.0
162,3,1,0.0
162,4,1,0.0
162,5,1,0.0
162,6,1,0.0
162,7,1,0.0
162,8,1,0.0
162,9,1,0.0
162,10,1,0.0
162,11,1,0.0
162,12,0,0.38193999999999995
162,13,1,0.0
162,14,0,0.44271499999999997
162,15,0,0.520035
162,16,0,0.482175
162,17,0,0.455125
162,18,1,0.0
162,19,1,0.0
162,20,1,0.0
162,21,1,0.0
162,22,1,0.0
162,23,1,0.0
162,24,1,0.0
163,1,1,0.0
163,2,1,0.0
163,3,1,0.0
163,4,1,0.0
163,5,1,0.0
163,6,1,0.0
163,7,1,0.0
163,8,1,0.0
163,9,1,0.0
163,10,1,0.0
163,11,1,0.0
163,12,1,0.0
163,13,1,0.0
163,14,1,0.0
163,15,1,0.0
163,16,1,0.0
163,17,0,0.5878450000000001
163,18,0,0.532365
163,19,1,0.0
163,20,1,0.0
163,21,1,0.0
163,22,1,0.0
163,23,1,0.0
163,24,1,0.0
164,1,1,0.0
164,2,1,0.0
164,3,1,0.0
164,4,1,0.0
164,5,1,0.0
164,6,1,0.0
164,7,1,0.0
164,8,1,0.0
164,9,1,0.0
164,10,1,0.0
164,11,0,0.646305
164,12,0,0.526665
164,13,0,0.587515
164,14,1,0.0
164,15,1,0.0
164,16,1,0.0
164,17,0,0.433585
164,18,0,0.44725000000000004
164,19,0,0.5122300000000001
164,20,0,0.716035
164,21,1,0.0
164,22,1,0.0
164,23,1,0.0
164,24,1,0.0
165,1,1,0.0
165,2,1,0.0
165,3,1,0.0
165,4,1,0.0
165,5,1,0.0
165,6,1,0.0
165,7,1,0.0
165,8,1,0.0
165,9,1,0.0
165,10,1,0.0
165,11,1,0.0
165,12,1,0.0
165,13,1,0.0
165,14,0,0.44325499999999995
165,15,1,0.0
165,16,1,0.0
165,17,0,0.599965
165,18,0,0.6558749999999999
165,19,0,0.468865
165,20,1,0.0
165,21,1,0.0
165,22,0,0.69857
165,23,0,0.99488
165,24,0,0.51147
166,1,1,0.0
166,2,1,0.0
166,3,1,0.0
166,4,1,0.0
166,5,1,0.0
166,6,1,0.0
166,7,1,0.0
166,8,1,0.0
166,9,1,0.0
166,10,1,0.0
166,11,1,0.0
166,12,1,0.0
166,13,1,0.0
166,14,1,0.0
166,15,1,0.0
166,16,1,0.0
166,17,1,0.0
166,18,0,0.5389499999999999
166,19,0,0.395325
166,20,1,0.0
166,21,0,0.510505
166,22,0,0.783655
166,23,0,0.520715
166,24,1,0.0
